id,text,humor_rating
7153,Instagram banned me for life cuz I kept commenting 'but are you happy?' on everyone's pictures.,2.06
5760,Do deaf girls masturbate with one hand so they can moan with the other?,2.6
47,"What does a gay rooster say? ""Anycockledoooooo!"" ROFL",2.0
791,Why did the hippie stick his penis in the chick peas? Because he was a hummusexual...,2.0
7584,"*Listens to my friend explain his ideal woman* Dude, that's just a mix of your mom and Mulan.",2.25
1934,"When I was little, my parents always fed me alphabet soup, claiming that I liked it, but they were just... ...putting words in my mouth.",2.9
4229,What's long and hard on a black guy? The first grade,1.89
3194,I like the fact that Harriet Tubman will be on the $20 bill. It's good to have a black woman represented on American money. It just sucks that it will only be worth $12.,1.79
3313,"Women picture this - it's 15 years from now, the big eyebrow trend has gotten out of control, and now you no longer have a face, it's just one giant eyebrow... and it's gorgeous.",1.95
4000,"I asked my wife why she married me. She said ""Because you're really funny."" I said: ""I thought it was because I'm good in bed."" She said: ""See? You're hilarious.""",3.1
3091,What do you call a gay fly? a maggot,1.61
2542,Did you hear Bruce Jenner was in a car accident? He was unhurt but his tranny was damaged.,2.0
407,Turn a regular sofa into a sofa bed by simply forgetting your wife's birthday.,3.25
6392,"Whenever someone gets upset about bad grammar, comfort them by saying 'they're they're'",3.11
3386,"A lawyer was caught jerking off in a grocery store. The arresting officer asked the lawyer ""Why did you do it? Aren't you afraid of going to jail?"" The lawyer responded, ""I knew I'd get myself off""",2.85
6887,You know you're stoned when you try to put a poppadom in the DVD player. You know you're really stoned when a Bollywood movie starts playing.,1.55
4331,I'm a practicing Catholic But I'm not ready to go pro just yet.,2.6
2924,What's your favorite place to cry? Mine is everywhere,2.07
2276,Wearing crocs is like getting a blowjob from a guy. It feels great until you look down and realize you're gay,2.16
4021,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",1.8
5663,When a transgender goes missing.. You put their photo on a carton of Half and Half.,2.35
506,I wanna be the reason you get out of bed in the morning.... Even if it is to make sure the door is locked.,2.31
7129,"""I left your tuxedo in your closet, Mr. Phoenix"" ""My what closet?"" *butler sighs, completely tired of living* ""Your Joaquin closet, sir""",2.95
4126,I really love the way the earth rotates... It makes my day. rofl,1.63
4891,My Grandpa used to gather us around to tell us stories about surviving World War Two. My dad just gathered us around to watch a YouTube clip of an Asian child playing 'Africa' by Toto on a rubber chicken.,2.1
3609,Did you hear about the blind porcupine? He fell in love with a pincushion!,2.15
115,"I really enjoyed @JimCarrey's ""memoir."" Like Jim, the book is wildly comic, inventive, subversive, and made primarily of compressed paper pulp.",2.05
744,"Eventually, the entire written English language will be taken over by emoticons. Teenage girls will bring us back to Egyptian hieroglyphics.",2.41
7166,I went for my interview to be a bus driver I told them 'Sorry I'm late' They said 'you're hired',2.6
2525,Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,2.95
6868,"If there's one thing we've learned from stripper cops, it's that the police could make way more money getting naked than handing out tickets.",2.4
6995,"Watching Grey's Anatomy teaches me that if I'm really sad, I should walk slowly down a corridor to a Snow Patrol track.",1.65
5710,A woman walks into a bar with a duck under her arm Nice pig says the bartender. It's a duck she says. I was talking to the duck says the bartender.,2.37
4135,What wine pairs best with doing your taxes?,1.94
7906,"As we were driving down the road, ""Sweet Caroline"" came on the radio. I said to my son, ""Little known fact, Neil Diamond used to be called Neil Coal."" 'Until the pressure got to him.'",2.79
2337,Wife: I think I've lost weight. My underwear don't fit anymore. They're all too big. Me: (flashback to when I was listening to natural woman and wearing her underwear) That's.... uh... awesome!,1.39
7629,Did you hear a Payless Shoe Source got looted in Ferguson? The only thing left were the work boots. too soon,1.68
5785,What do the Unabomber and a girl from Alabama have in common? They were both fingered by their brother.,1.75
1978,"My Vietnamese friends just got married. They have the same common last name, so neither of them needed to change anything. You could say it's a Nguyen-Nguyen situation.",3.2
803,"My life completely changed after I learned Morse Code. Last night, for example, I couldn't fall asleep because the rain kept telling me to go fuck myself.",3.4
172,Heading to Chinatown after work... I heard it's Erection Day.,1.79
799,My wife told me I was immature. So I told her to get out of my fort.,2.8
7734,"My first instinct when I see an animal is to say ""Hello"". My first instinct when I see a person is to avoid eye contact and hope it goes away.",2.94
5874,Have you ever played quiet tennis? It's just like regular tennis but without the racket.,2.8
6657,"Guy at restaurant asks how much coffee was. Waitress says $1. Then he asks what a refill costs and she says it's free, so he asks for a refill",2.0
2990,I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,2.0
7715,"Thieves had broken into my house and stolen everything except my soap, shower gel, towels and deodorant. Those dirty bastards.",3.15
885,McMaster' sounds like what happens when a German guy makes up an Irish name.,1.4
3950,"My girlfriend, Ruth, fell off the back of my bike. I rode on, ruthlessly.",3.05
4378,There was a four-car reck in Mexico today... 93 people died,2.07
1039,Alabama changed the drinking age to 34. They wanted to keep alcohol out of the high schools,3.21
1295,Q: Why did the blonde get so excited after she finished her jigsaw puzzle in only 6 months? A: Because on the box it said From 2-4 years.,2.6
3073,Just because I'm Irish doesn't mean I am always drunk. It means I always want to be.,2.75
753,"STICK BUG WIFE: We can't seem to get pregnant DOC: Well, we ran numerous tests... STICK BUG WIFE: ...and? DOC: Your husband's an actual stick",2.05
1711,What do you call it when a pig loses its memory? Hamnesia.,2.4
3256,"If the team I'm cheering for loses, it's usually my fault because I didn't yell the right plays at the TV.",2.05
287,The original Big Bird has retired from Sesame Street. I'm told he was delicious.,2.0
4566,Me: I think the coolest sport is horse golf Guy: do you mean polo? Me: [realizing he isn't classy enough to know about horse golf] yes,1.39
5101,I lent a hot girl my umbrella yesterday. That takes the number of girls I've made wet this year to -1.,2.55
4164,Nothing more embarrassing than having to ask the person in the stall next to you if they have a phone charger.,2.11
2689,Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,2.18
652,"People overcome adversity all the time... Look at Beethoven. They told him he was deaf, but did he listen?",2.58
3619,The only thing Flat-Earthers fear Is sphere itself.,2.95
6836,"My wife turned to me during her mother's funeral and hissed, ""When we get home later, I'm going to make you fucking pay for this!"" For the life of me, I couldn't think of what I had done wrong. Maybe it's because I wasn't sharing my popcorn...",2.32
2063,How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,2.05
3161,What does garlic do when it gets hot? It takes its cloves off.,3.0
145,"They have free mints in the movie theater bathrooms. Wife: ""GROSS, who eats mints from the bathroom?!"" Me: (Mouth full of mints) ""I KNOW!""",2.8
6367,"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.",2.68
2804,WIFE: The police are at the front door ME: *hiding a bag of donuts* Do they look mad?,2.7
1832,What's the fastest way to massacre snails? A salt rifle,2.45
4259,"Sometimes when things go bad, I only have other people to blame. I love that.",2.47
4402,"I got chatting to a black chick in the pub last night and she asked if I fancied taking her home. ""Fuck off"" I told her "" I'm not driving to Africa at this time of night"".",1.65
1866,Tell people you have a peanut allergy so that when you get tired of talking to them you can eat some peanuts and pretend to be dead,2.3
5817,My father saved up his whole life so he could be cremated. He urned it.,2.84
2466,There is a fine line between love and iove.,1.4
6985,I told my new girlfriend that my mother is deaf so she would have to speak loudly and slowly. I told my mother that my new girlfriend is disabled. Now we wait.,2.42
6974,Did you hear about the watermelon bandit? He was a little seedy.,2.25
2302,These last 4 days have been some of the longest and darkest I can remember. Thanks to everyone for the thoughts and prayers while I was without a phone.,1.62
7553,My wife is incredibly smart. When I called her from my buddy's phone she answered 'hey love.' She already knew it was me!,3.2
1558,Q: Why do Mormon women stop having babies at 35? A: Because 36 would be too many.,2.2
