id_a,id_b,text_a,text_b,rating_a,rating_b,expected
5351,6648,"What's the difference between Jesus, and a picture of Jesus? It only takes one nail to hang the picture. haha",me: i wish i were the most beautiful person in the world genie: ok [snaps fingers] me: [blushing] omg nothing has changed genie: i tried but you're just so ugly,1.8,2.47,B
5233,2620,"A girl with 12 boobs sounds weird, dozen tit?","Why do people say ""fat people are lazy""? Fat people get themselves food, I'm skinny because I'm too lazy to get myself food.",2.3,2.15,A
2085,5835,"I can't prove God isn't real, but at the same time, I can't prove that my dog doesn't run a violent Asian street gang while I'm asleep.",I had a gay friend in high school... ...who fell into a coma. We called him Tomato: he was a fruit and a vegetable.,3.26,1.85,A
2071,6832,A guy asks his girlfriend make him feel awesome and sad at the same time Girlfriend: Out of all your friends you have the biggest penis,Simply put a % sign after your age to see how dead you are.,3.15,2.05,A
1636,1538,My girlfriend left me because she couldn't handle my OCD. I told her to close the door five times on her way out.,"I hate when people say ""women should stay in the kitchen"" ...how are they supposed to clean the rest of the house?",3.4,2.6,A
5511,4202,Women will not date a guy who lives with his mother but they will date a guy who lives with his wife. Idiots.,"A man who has no right arm and no right leg falls off his wheelchair Thankfully, a woman passing by noticed him and approached him, offering some help. ""Are you alright?"" ""No, I'm not. I'm all left.""",2.89,2.15,A
6898,4544,How did the pharaoh get so rich? He was running a huge pyramid scheme.,Why did the Muslim cross the road? To get to the bigger crowd,3.1,1.35,A
324,3148,I got my wife something special for our Anniversary. She looked after my Downs Syndrome cousin while I went to the pub with my mates.,What is the prettiest thing about a DC girl? Her resume.,1.89,1.11,A
5177,3783,"ME: I don't have a very good imagination. ME, WEARING A BACKPACK: I am a horse and a tiny man is riding me.",What is a Muslims favorite type of vinegar? BalIslamic,2.42,1.42,A
6210,7177,"Dear Santa -- For 2017, all I want is a SLIM body and a BIG FAT bank account. Please don't mix it up like last year.",What's the difference between an illegal Mexican and an autonomous robot...? Nothing... they were both made to steal American jobs.,2.85,1.75,A
5993,2797,"My ex-girlfriend and I both went blind before we broke up. After that, we just couldn't see each other anymore.","Do you know what happens when gay marriage is legalized? BREAKING NEWS: California's drought is over. Water supply flourishing from the tears of the racist, homophobic, and conservative southerners",2.1,2.05,A
455,1514,"I was at the vet with my cat, Cat: ""Meow"" Me: ""I know, that's why I brought you here""",What's the difference between magic and black magic? Black magic doesn't work.,2.0,1.71,A
3821,450,"Twitter announced they will let advertisers target users based on the emojis they tweet. Bring it on, poop companies.","This year, I'm breaking with tradition a little and stuffing my turkey with delusions of grandeur.",2.55,1.28,A
4795,2756,"COOKBOOK: 1 cup blood, 1/2 cup the white stuff on the corner of an old man's mouth, 3 tablespoons powdered farts, one green pepper. ME: Ew green pepper.","My doctor says I should eat more red meat and drink more alcohol. BTW, I consider all waiters doctors.",1.8,2.35,B
5993,6114,"My ex-girlfriend and I both went blind before we broke up. After that, we just couldn't see each other anymore.",[Jews being led out of Egypt] Woman: *mumbles* 40 years? He couldn't just stop & ask directions? Moses: WHO SAID THAT? NO MANNA FOR YOU!,2.1,2.2,B
3577,983,What do black people get after death? Nigger mortis,I've found that imitation is the sincerest form of flattery... Until you try to flatter someone in a wheelchair.,1.58,1.56,A
7453,7465,me: [drops an ice cube] the tribe of ants that live under my fridge: we have been blessed with a gift from the overworld my brothers,How can you spot a Jewish Ethiopian? He's got a Rolex around his waist.,2.74,1.26,A
3339,3592,"STEELY DAN: I'm Steely Dan POLICEY DAN: Hands up, scumbag.",Restraining order Why did Mary get a restraining order against Black Beard the Pirate? He kept trying to plunder her booty.,1.71,2.15,B
726,2228,"The year is 2052, President Cooterpie has declared war on That Island of Plastic Garbage in the Pacific, and the Stones are still touring.",I think my entire family is racist.. I was dating a white woman and eventually brought her to my home to meet my family. My wife and kids never even wanted to speak to her.,1.89,3.0,B
6061,7280,Why are redneck murders hard to solve? No dental records and the DNA is all the same.,I love autumn in California: watching the leaves change color because they're on fire.,3.11,2.33,A
3606,103,"Martha Stewart: you can't go wrong with festive centerpieces Me: you said you'd be chill if we let you smoke with us, Martha",Did you find it difficult being queer in a Black Greek Letter Org? Auntie Red Tweet Tea,1.63,0.27,A
1074,363,"Guy runs into a bar, yells ""Quick! How tall is a penguin?"" Bartender says ""Three feet tall."" Guy says ""Oh my God! I just ran over a nun!""",The main reason I can't get ahead in life is because the system is set up against people like me who are unmotivated and lazy,2.1,2.69,B
2995,3014,As I looked into her eyes I felt my knees go weak and my stomach turned to butterflies. That's when I realized I'd drugged the wrong glass.,They should change the name of the caps locked button to the yell button,2.65,1.81,A
5103,2768,What is the most popular kids show in the Middle East? Dora the EXPLODER,"If you say the word 'lozenge' 50 times out loud, it starts sounding really weird. Also, your family leaves the dining table.",2.26,2.17,A
4061,2586,[Deathbed Confession] I wish I'd listened to my girlfriend more often. Especially as I crossed the road after she yelled BUS.,me: babe get your finger measured her: [hopeful] is it for what i think it is? me: [ordering custom puppets] you'll see,2.4,2.78,B
3052,7378,What is it called when two mummies fart at the same time? Toot-in-common.,What do you call a hooker that was shot by a sniper? 360 hoscope,2.26,1.8,A
7722,4382,Why do bees have sticky hair? They use honeycombs.,My dentist removed the wrong tooth. It was acci-dental.,2.7,2.47,A
7585,2149,What did one hat say to the other? You stay here; I'll go on ahead.,Why are Mormons more like Muslims than they are like Christians? Christians are not-for-prophet organizations.,3.05,1.89,A
5809,4920,Did you hear about the Asian kid who had that one night stand? He had too many books to fit on it,"Whats fat on the bottom, skinny on the top, and has ears? Mountains! ...what? You've never head of mountaineers?",2.0,2.1,B
3707,5482,Why do midgets make bad parents? Cause they struggle to put food on the table,Accidentally swallowed some Scrabble tiles last night. My next shit could spell trouble,2.45,3.0,B
7378,5795,What do you call a hooker that was shot by a sniper? 360 hoscope,"The saying ""sick as a dog"" doesn't make any sense. Every dog is in much better shape than me, and I've never seen a dog watch 72 hours of Netflix because it had a runny nose.",1.8,3.0,B
4235,1459,"Whenever I want a little peace and quiet, I just fill a studio with 200 people and go out and do a monologue.",What do you call a bunch of crows inside a tent? Murder within tent.,2.0,2.95,B
5482,7655,Accidentally swallowed some Scrabble tiles last night. My next shit could spell trouble,My Mom always says 'homemade gifts are the best.' Hope she enjoys the meth.,3.0,2.84,A
966,6617,DRINKING A CUP OF HOT COFFEE: Delicious! DRINKING A CUP OF ICED COFFEE: Fantastic! DRINKING A CUP OF COFFEE AT ANY TEMPERATURE IN BETWEEN: The devil is alive and he's winning.,I've spent the past week learning escapology... I need to get out more...,2.05,2.25,B
1565,1599,What do you call a family of Jewish robots? The Cybergs,"The Royal Baby was born today. I bet there was a fight in the delivery room over which doctor got to yell ""SHE'S CROWNING!!""",1.9,1.63,A
7659,246,"Before my surgery, the anesthesiologist offered to knock me out with gas or a boat paddle... It was an ether/oar situation.",What did Mick Jagger say to the guy who hacked into his dropbox account?.. Hey! You! Get off of my cloud!,2.55,2.63,B
3014,5497,They should change the name of the caps locked button to the yell button,Why are black people like sperm? Only one in a million actually works.,1.81,1.53,A
7682,3061,"I failed my biology test today. There was a question that asked, ""What is commonly found in cells?"" I guess my teacher didn't think ""black people"" was a good answer.","I remember when I knocked out the school bully, I thought I'd be an instant hero, but apparently it was 'appalling behaviour' for a parent.",2.1,2.88,B
2783,7322,The most exciting part of Easter egg hunts at my house is when suddenly the hunted become the hunters.,The thesaurus is a writer's best friend because most of us don't know how to make real friends.,1.32,2.25,B
5896,5325,"I saw a poster that said, 'Have you seen my cat?' I rang the number and told them I haven't. I like to help where I can.",Life insurance? Why? So my wife's new boyfriend can get a trampoline?,2.84,2.7,A
1079,408,What do you call a homosexual in a wheelchair? Rolaids.,all gay people open this ㅤㅤ god is a woman,1.05,0.27,A
6771,7152,"When my wife is mad at me for something stupid I did in one of her dreams, I always ask her how she responded to in the dream to seem like I'm interested and to find out if it's something I could get away with it in real life.","*Realizing I have a captive audience* ME: So... why do they call it an ambulance? Am i right? If people die on the way to the hospital, do they call it a wasbulance? PARAMEDIC: Sir, every word you say makes a little more blood squirt out of you.",1.93,2.74,B
7196,7046,me: i really don't think orange brings out my eyes prison guard: i really don't give a fuck,"What did the sheep say to the sheepdog faking deafness? ""You herd me!""",2.22,1.95,A
3076,2739,What's the difference between a feminist and a gun? A gun only has one trigger.,"During my prostate exam, my doctor told me it's perfectly normal to become aroused and even ejaculate. That being said, I still wish he hadn't.",2.15,3.1,B
