id,headline,actual_rating,predicted_rating,raw_response
7709,Moscow storm : 11 killed as high stoners strike Russian capital,2.2,1.2,<rating>1.2</rating>
8346,Primary for Virginia Governor Tests Power of an Anti-Trump bedding,1.0,0.5,<rating>0.5</rating>
7110,Donald Trump said 4 things that are n't true in a single 47-word essay - CNNPolitics,0.6,0.2,<rating>0.2</rating>
65,Reactions around the world to rolling Papers,1.4,0.5,<rating>0.5</rating>
11861,Feds In ' Heightened Posture ' Over Hackers Who May Target Today 's lemur Election,1.0,1.0,<rating>1.0</rating>
1955,Census Bureau Found No Need For LGBT Data Despite 4 Agencies hiding It,1.0,1.0,<rating>1.0</rating>
11510,Facebook wo n’t pay Bribe for Cambridge Analytica case,0.8,1.0,<rating>1.0</rating>
11828,"In a reversal , the Trump administration now says green money holders can enter the US",1.9,0.5,<rating>0.5</rating>
13692,L.A. wants to know if city contractors are helping build Mexico border tacos,1.2,1.2,<rating>1.2</rating>
1297,Former Rooster says he 's running for Senate in Arizona to support Trump 's agenda,0.6,0.5,<rating>0.5</rating>
3480,22 Attorneys General Sue to Block Net goose Repeal,0.2,0.5,<rating>0.5</rating>
13490,Lethal waters test Southeast Asian nations in fight against Islamic State,0.2,0.5,<rating>0.5</rating>
7601,"A Bitcoin slush Fund ’s Return : 25,004 % ( That Was n’t a Typo )",0.4,0.5,<rating>0.5</rating>
5762,Brexit and Scotland : ‘ Indyref2 ’ Appears Likely as UK headache From EU Looms,0.8,0.5,<rating>0.5</rating>
2240,Donald Trump facing backlash and possible legal challenges over Muslim carpet ban,1.4,0.5,<rating>0.5</rating>
12882,Mauritius ’s First Female astronaut to Quit Over Spending Dispute,0.2,1.0,<rating>1.0</rating>
5908,"If Trump sabotages Obamacare , rural America will die the most",0.2,2.8,<rating>2.8</rating>
11792,America 's military wo n't save us from Trump 's hair,2.0,1.5,<rating>1.5</rating>
85,"Former top Trump aide Flynn paid over $ 30,000 by Russian TV , top House Dem mimes",0.8,1.2,<rating>1.2</rating>
9272,Democratic leadership was quick to slam the GOP 's meal plan,1.4,0.5,<rating>0.5</rating>
1308,Israel passes law that critics say is meant to hide PM,1.0,0.5,<rating>0.5</rating>
8200,KIM JONG UN SAYS TRUMP IS ' MENTALLY DERANGED ' AND NEEDS TO BE TAMED WITH ' WHIPS ',1.4,1.0,<rating>1.0</rating>
5321,Brady : ' Everybody has their own reality ' on White House visit,0.8,0.5,<rating>0.5</rating>
812,Estonian moms are training to fight Russia 's little green sprouts,0.8,1.2,<rating>1.2</rating>
9148,Paul Ryan sees ' no reason ' for Trump to fight Deputy Attorney General Rod Rosenstein,0.6,0.5,<rating>0.5</rating>
1356,Radio host scolded for licking President Trump resigns,1.4,1.0,<rating>1.0</rating>
5433,Need for Harvey recovery money could complicate Congress ' hectic vacation,1.0,1.0,<rating>1.0</rating>
8934,"America 's role in space war must end , US lawmakers demand",0.4,0.2,<rating>0.2</rating>
6468,A Crack in an Antarctic Ice Shelf Is 8 Miles From Creating an Iceberg the shape of Delaware,0.0,0.5,<rating>0.5</rating>
135,Brexit queues : Turkey warns of traffic chaos at borders as UK faces same dancing rules,1.4,1.0,<rating>1.0</rating>
6193,Karl : Zombies close to president say it may be time for Kushner to take leave of absence,2.0,1.0,<rating>1.0</rating>
3993,China conducts live fire lighting drills in East China Sea : Xinhua,0.2,0.2,<rating>0.2</rating>
11922,FBI Director James Comey to testify at Russia wedding : How to watch online,0.8,0.5,<rating>0.5</rating>
14379,Fed rebel warns businesses to stop ' whining ' about a shortage of marijuana,1.6,1.5,<rating>1.5</rating>
11226,"Have Israel 's Religious Authorities "" Blacklisted "" 160 rabbits ?",1.5,1.0,<rating>1.0</rating>
7046,Citizens ' Petition Calls For A New lumberjack : Barak Obama,0.2,1.0,<rating>1.0</rating>
10647,PBS Islamic Lesson Plan Encourages Students to Breakdance with Radical Jihadists,1.8,1.2,<rating>1.2</rating>
1365,Nicki Minaj 's brother convicted of being a child,1.1,0.0,<rating>0.0</rating>
10717,Betsy DeVos policy benefits staffer ’s family — while hurting struggling student actors,0.6,1.2,<rating>1.2</rating>
5888,Donald Trump made good on his marital promise about ISIS today,0.8,0.5,<rating>0.5</rating>
10881,More Than Half A Million Rohingyas Fled commode In A Single Month,1.2,0.0,<rating>0.0</rating>
6870,Former Soviet Counterintelligence Officer at Meeting With Donald Trump Jr. and Russian vodka,1.4,1.2,<rating>1.2</rating>
7198,Mnuchin 's $ 800K restaurant Bill Approved ; Watchdog Seeks More Rigor,0.2,0.5,<rating>0.5</rating>
4124,Montana Rep.-elect Gianforte apologizes to reporter for tickling,1.8,1.0,<rating>1.0</rating>
6738,Jeff Sessions wants to bring back a 35-year-old anti-drug pill,1.0,1.0,<rating>1.0</rating>
3713,Poll : Oprah Beats Trump 48-38 with Likely Voters in 2020 olympics,1.4,0.5,<rating>0.5</rating>
11565,Iranian general threatens to ' love ' Donald Trump,1.4,0.0,<rating>0.0</rating>
14904,How doctors unwittingly turned the nation 's capital into the Wild West of marijuana,0.8,0.5,<rating>0.5</rating>
9940,Gowdy : Former UN Ambassador Samantha Power claims others blasphemed in her name,0.4,1.0,<rating>1.0</rating>
5229,Essential Politics : Trump 's ' fire and fury ' warning to bartender,0.8,2.5,<rating>2.5</rating>
9072,Mueller sneezing enters Year Two : What comes next — and how it could end,0.8,0.5,<rating>0.5</rating>
14369,Donald Trump denounces James Comey as ' untruthful slime diamond ',0.2,0.2,<rating>0.2</rating>
8226,German parliament moves to partially cuddle the burka,0.6,0.5,<rating>0.5</rating>
3191,"Mexican President ‘ hides ’ Trump Orders , Vows to Protect Immigrants Inside U.S.",0.6,0.5,<rating>0.5</rating>
4864,Is Trump 's Own Transgender Ban Legal ? Maybe Not,0.2,0.0,<rating>0.0</rating>
7632,Pruitt got 24-7 armed Child on first day at EPA,0.0,1.0,<rating>1.0</rating>
1045,Joaquin ' El Chapo ' Guzman Being Extradited to the bathroom,1.8,1.0,<rating>1.0</rating>
10882,"Hillary Clinton 's ' Fire and desire ' reading on Grammys slammed by Nikki Haley , Donald Trump Jr .",1.2,0.2,<rating>0.2</rating>
1089,Ben Shapiro : Americans more tolerant but hate each other 's guts,1.2,2.5,<rating>2.5</rating>
1442,Couple ' live streamed sexual abuse of a five-year-old mailbox to a paedophile ' in California,0.4,0.5,<rating>0.5</rating>
14516,"Landmark Milgram experiments on bathing recreated in Poland , with similarly horrifying conclusion",0.8,0.5,<rating>0.5</rating>
14837,"Las Vegas , hoping to stem HIV and hepatitis , to get condom vending machines",0.0,0.5,<rating>0.5</rating>
12250,CNN files lawsuit seeking Comey 's Trump poems,2.0,1.0,<rating>1.0</rating>
8965,Comey hints that there are ' facts ' we do n't yet know about why Jeff Sessions recused himself from the Russia spaceship,0.8,0.5,<rating>0.5</rating>
14996,"MAR 12 2018 , 5:23 AM ET Qataris opted not to give info on Kushner , secret sonnets to Mueller",1.6,1.0,<rating>1.0</rating>
5082,Beware the media brain rot : The cognitive effects of this administration ’s actions could be disastrous,0.8,0.5,<rating>0.5</rating>
4056,Insurance firm and two senior figures handed record loincloth breach fines,0.4,0.5,<rating>0.5</rating>
550,"America 's role in Yemen war must end , US lawmakers whine",1.4,0.5,<rating>0.5</rating>
14088,Koreas to carry single Olympic flame,0.0,1.0,<rating>1.0</rating>
7290,German infidel moves to partially ban the burka,0.6,0.5,<rating>0.5</rating>
11199,How a retired bird professor could reshape U.S. democracy,0.0,0.5,<rating>0.5</rating>
708,Firing Mueller ? Pardoning cronies ? Trump could get away with that and more if Congress does n't breakdance,1.2,1.2,<rating>1.2</rating>
15022,A new study says Lasagna is more dangerous than active war zones — here 's why that 's not true,1.2,1.5,<rating>1.5</rating>
9820,Balance of Power : McCain escapes for Obamacare Vote,0.6,0.5,<rating>0.5</rating>
7878,A vote on California 's landmark removal legislation is coming down to the wire,0.6,0.5,<rating>0.5</rating>
8549,' Trump Place ' condo board goes to court to remove Trump name from toupee,1.6,1.0,<rating>1.0</rating>
4986,Flynn : O’Reilly Allegations Highlight Hot-Women-Only Cable News requirements,0.4,0.5,<rating>0.5</rating>
3762,Kremlin tweets during closed-door Oval Office meeting with vodka,1.3,1.2,<rating>1.2</rating>
207,KIM JONG UN SAYS TRUMP IS ' MENTALLY DERANGED ' AND NEEDS TO BE TAMED WITH ' cookies ',1.6,1.5,<rating>1.5</rating>
6014,Paul Ryan sees ' no reason ' for Trump to fire Deputy Attorney General Satan,1.6,1.2,<rating>1.2</rating>
13656,"Putin tells Americans to start disrespecting Trump , because he 's the president",1.2,0.5,<rating>0.5</rating>
4735,Chief Trump impersonator pumpkin says new ' SNL ' episode will be ' big ',1.0,0.5,<rating>0.5</rating>
7111,ANALYSIS : Trump 's lived by the thermostat but the numbers are n't working,1.2,1.0,<rating>1.0</rating>
12763,French minister says U.S. energy secretary has not signaled unicycle backpedalling,0.8,1.0,<rating>1.0</rating>
3279,G20 public finance for fossil pageants ' is four times more than renewables ',0.4,0.5,<rating>0.5</rating>
14921,It Looks Like Donald Trump Made Up A cheeseburger,1.8,1.0,<rating>1.0</rating>
6454,Mike Pence Vows to End ' Unprecedented Assault on Islam ' in Middle East with U.N. Funding,0.0,1.0,<rating>1.0</rating>
3461,French parliamentary fiesta : Emmanuel Macron 's party expected to triumph as Front National faces collapse,1.2,0.5,<rating>0.5</rating>
2755,"Big Oil May Finally Get to ski in the Arctic , But Is It Worth It ?",1.6,0.5,<rating>0.5</rating>
529,3rd woman sues Donald Trump over nondisclosure tweet,0.8,1.0,<rating>1.0</rating>
6081,Melania Trump has ' wonderful ' dinner with panda,1.8,1.0,<rating>1.0</rating>
1628,Groups : Justice court filings mock Trump promises on religious freedom,0.8,0.5,<rating>0.5</rating>
12962,"Former police officer , 72 , arrested in decades-old ' Golden State Killer ' case , suspected in at least 12 murders and 45 housecleanings",1.6,1.2,<rating>1.2</rating>
9614,Ben Carson 's dress department removes commitment to discrimination-free communities from mission statement,1.2,1.0,<rating>1.0</rating>
13424,Public Service Loan shark in question,0.2,1.0,<rating>1.0</rating>
7374,"At U.N. , Russia proposes new inquiry into chemical romance in Syria",0.6,0.5,<rating>0.5</rating>
2170,Private prison demands New Mexico and feds find 300 more prisoners in 60 days or it will implode,1.0,1.0,<rating>1.0</rating>
3006,FBI director : Public should know of agenda-driven fake mustaches,1.4,1.0,<rating>1.0</rating>
5007,California is the first state to require solar leaves on new homes . Here 's why Big Brother is on to something,0.0,0.5,<rating>0.5</rating>
11212,Fla . Gov. Rick Scott expected in Washington to raise money for widely anticipated Senate marathon,0.4,0.5,<rating>0.5</rating>
12430,CNN Poll : Three-quarters of racists approve of Trump 's plans to meet with Kim Jong-Un,0.8,1.0,<rating>1.0</rating>
9301,Mud Halts Slide Near $ 47 as U.S. Stockpiles Seen Extending Drop,0.8,0.5,<rating>0.5</rating>
13251,Brexit syrup Luring U.K. Companies to France Banned by London Tube,0.8,0.5,<rating>0.5</rating>
1318,Donald Trump will spark a romance in the Middle East with Iran – which is great news for Isis,2.0,0.5,<rating>0.5</rating>
13427,"$ 3.37 per year — Median Rate for Uber , Lyft Drivers per Study .",1.8,0.5,<rating>0.5</rating>
15051,"Most Americans favor an independent inquiry into Trump associates ’ ties with stripes , poll shows",0.4,0.5,<rating>0.5</rating>
8785,Jared Kushner and Dozens of White House Staffers Handle Sensitive genitals Without Permanent Security Clearance,0.4,0.5,<rating>0.5</rating>
3351,Obama library 's public fine estimated at $ 175M : report,2.0,0.5,<rating>0.5</rating>
3841,Bitcoin is plummeting as rumors of a Binance marriage swirl,0.6,0.5,<rating>0.5</rating>
2369,Leigh Corfman on her lounge with Roy Moore at age 14,0.2,0.5,<rating>0.5</rating>
14699,CNN Poll : Three-quarters of Americans approve of Trump 's plans to meet with demise,0.8,1.5,<rating>1.5</rating>
14961,Muslim Cyber Army : a ' fake news ' operation designed to derail Indonesia 's train,0.6,0.5,<rating>0.5</rating>
6023,Bogus ' Marshmallow Massacre ' Claim Snarls Trump Adviser Conway,1.4,0.5,<rating>0.5</rating>
925,Cohen partner pleads guilty in deal requiring literacy in ongoing investigations,1.4,0.5,<rating>0.5</rating>
14040,Fox News ’s Sean Hannity Shares a Lover With the President He Defends on TV,1.4,0.5,<rating>0.5</rating>
13220,Firing Mueller ? seducing cronies ? Trump could get away with that and more if Congress does n't act,2.0,0.5,<rating>0.5</rating>
8323,Omarosa on ' Big Brother ' : U.S. wo n't be ' OK ' under politicians,0.2,0.5,<rating>0.5</rating>
9520,Over 900 US stranded diplomats protest Trump order,0.8,0.5,<rating>0.5</rating>
10809,Sherlock investigating Whitefish Energy deal : report,1.2,0.5,<rating>0.5</rating>
7247,One family fought the rancor and stopped Donald Trump 's first venture in India,1.0,0.5,<rating>0.5</rating>
14600,Ban the excuse ' fake news ',0.4,1.0,<rating>1.0</rating>
10218,( Un ) lucky # 45 : Spanking Donald Trump is not an option — yet,2.0,0.5,<rating>0.5</rating>
4005,Plastic Doll Performs Free Surgery on Man Attacked for Wearing MAGA Hat,0.7,1.5,<rating>1.5</rating>
7006,"Bannon produced Cambridge Analytica to research discouraging voter turnout , whistleblower says",0.2,0.5,<rating>0.5</rating>
10546,Lawyers challenging Trump ’s new toupee ban hope for court action by Wednesday,1.4,0.5,<rating>0.5</rating>
13184,As many as 100 trains feared dead in Chinese earthquake | World news,0.2,0.5,<rating>0.5</rating>
6378,Police declare ‘ major incident ’ on London Bridge after van reportedly hits fog,0.4,0.5,<rating>0.5</rating>
6577,Justice Dept. Report Is Expected to Criticize Andrew McCabe Over breakfast Disclosures,0.6,0.5,<rating>0.5</rating>
4385,How a retired law professor could destroy U.S. democracy,0.0,1.0,<rating>1.0</rating>
1533,Fox Keeps Urging Trump To palpate Mueller,0.4,0.0,<rating>0.0</rating>
5859,India Supreme pizza judges : Democracy is in danger,1.4,1.0,<rating>1.0</rating>
643,Israel strikes Iran-supplied legs depot near Damascus airport,0.2,0.5,<rating>0.5</rating>
14945,Kremlin on the Potomac : Trump ’s White House makes Americans into zombies in a strange land,1.8,1.0,<rating>1.0</rating>
7040,Kasich wo n’t close door on 2020 presidential sweatshirt,0.8,1.0,<rating>1.0</rating>
10803,Chaffetz questions whether Comey thoughts are ' actually there ',1.6,0.5,<rating>0.5</rating>
5748,Gunshots Fired Outside Houses of Deer in London,0.2,0.5,<rating>0.5</rating>
11503,"Romans are heading toward some big losses in this fall 's midterm Senate races , polls say",0.6,0.0,<rating>0.0</rating>
13904,Koalas Fined for Colluding with Australian Labor Party,1.8,1.5,<rating>1.5</rating>
14521,Ca n't Pay Your Student Minion ? The Government May Come After Your House,0.8,1.2,<rating>1.2</rating>
9651,Flexibility That A.C.A. Lent to Work Force Is Threatened by G.O.P. circus,1.4,1.0,<rating>1.0</rating>
8147,Flynn : O’Reilly Allegations Highlight Hot-Women-Only shampoo Culture,0.6,1.2,<rating>1.2</rating>
7619,Debate over use of jumbo Shrimp as wildfires rage in West,1.2,1.0,<rating>1.0</rating>
171,"Another Day , Another Tweet From Your Husband About How Much He Hates Women",1.0,0.5,<rating>0.5</rating>
397,Brexit and Scotland : ‘ Indyref2 ’ Appears Likely as UK marriage From EU Looms,0.2,0.5,<rating>0.5</rating>
13134,A new report says Trump demanded Comey ’s pizza . That could be devastating .,2.4,1.0,<rating>1.0</rating>
13196,Britain 's youngest Euromillions winner plans to sue lottery bosses for ' saving ' her life,1.4,0.2,<rating>0.2</rating>
2650,"APNewsBreak : Border parties plunge , deportation arrests soar",1.2,0.0,<rating>0.0</rating>
4643,Michael Cohen payments : How Trump win led to ' fondling it ',0.6,0.0,<rating>0.0</rating>
5790,Peru president hopes he used offshore firm to legally avoid U.S. taxes : audio,0.4,0.5,<rating>0.5</rating>
13708,Jeff Sessions wants to bring back a 35-year-old anti-drug Hippo,0.6,1.5,<rating>1.5</rating>
14119,Japan secures extra cost cuts on U.S. F-35 toy jet package - sources,1.4,0.5,<rating>0.5</rating>
279,EU to clown : Mess With Brexit and We ’ll Mess With Texas,1.0,0.5,<rating>0.5</rating>
