id,edit1,edit2,mean_grade1,mean_grade2,label,expected,prediction,is_correct,raw_response
333-12278,ocean,bagels,0.6,1.0,2,B,B,True,<answer>B</answer>
333-2085,ocean,playground,0.6,1.6,2,B,B,True,<answer>B</answer>
12278-2085,bagels,playground,1.0,1.6,2,B,A,False,<answer>A</answer>
9083-5398,hates,Party,0.8,1.4,2,B,A,False,<answer>A</answer>
11667-5398,dance,Party,0.8,1.4,2,B,B,True,<answer>B</answer>
14254-5790,beaches,hopes,0.0,0.4,2,B,B,True,<answer>B</answer>
14254-3677,beaches,weeds,0.0,0.4,2,B,B,True,<answer>B</answer>
4441-9798,fairy,peanut,1.4,0.6,1,A,B,False,<answer>B</answer>
4441-9511,fairy,spitball,1.4,2.2,2,B,B,True,<answer>B</answer>
9798-9511,peanut,spitball,0.6,2.2,2,B,B,True,<answer>B</answer>
4005-4197,Doll,Consultation,0.7,0.2,1,A,A,True,<answer>A</answer>
6378-10540,fog,snark,0.4,0.8,2,B,B,True,<answer>B</answer>
6378-12028,fog,pigeons,0.4,1.6,2,B,B,True,<answer>B</answer>
10540-12028,snark,pigeons,0.8,1.6,2,B,B,True,<answer>B</answer>
14281-2932,snack,pizza,1.6,1.8,2,B,B,True,<answer>B</answer>
10662-2932,golf,pizza,1.6,1.8,2,B,B,True,<answer>B</answer>
12455-14382,flogs,broccoli,1.0,1.6,2,B,B,True,<answer>B</answer>
12455-3713,flogs,olympics,1.0,1.4,2,B,B,True,<answer>B</answer>
14382-3713,broccoli,olympics,1.6,1.4,1,A,B,False,<answer>B</answer>
10584-6353,Wife,Others,2.2,0.8,1,A,A,True,<answer>A</answer>
10584-9860,Wife,grandmothers,2.2,2.0,1,A,B,False,<answer>B</answer>
6353-9860,Others,grandmothers,0.8,2.0,2,B,B,True,<answer>B</answer>
11040-10637,sings,friends,0.8,1.0,2,B,B,True,<answer>B</answer>
11040-9697,sings,dog,0.8,0.6,1,A,B,False,<answer>B</answer>
10637-9697,friends,dog,1.0,0.6,1,A,B,False,<answer>B</answer>
2778-9648,teleprompter,bathroom,1.4,1.6,2,B,B,True,<answer>B</answer>
2778-10308,teleprompter,Orangutan,1.4,1.0,1,A,B,False,<answer>B</answer>
9648-10308,bathroom,Orangutan,1.6,1.0,1,A,B,False,<answer>B</answer>
9761-7108,Food,muffins,0.4,0.8,2,B,B,True,<answer>B</answer>
7108-6279,muffins,trees,0.8,0.4,1,A,A,True,<answer>A</answer>
1440-1967,milk,tea,1.0,0.2,1,A,B,False,<answer>B</answer>
1440-2266,milk,Explodes,1.0,0.8,1,A,B,False,<answer>B</answer>
1967-2266,tea,Explodes,0.2,0.8,2,B,B,True,<answer>B</answer>
6206-12037,dance,battle,1.4,0.4,1,A,A,True,<answer>A</answer>
6206-8674,dance,kindergarteners,1.4,1.0,1,A,B,False,<answer>B</answer>
12037-8674,battle,kindergarteners,0.4,1.0,2,B,B,True,<answer>B</answer>
8250-493,minister,bartender,0.8,1.6,2,B,B,True,<answer>B</answer>
8250-8402,minister,aunt,0.8,1.2,2,B,B,True,<answer>B</answer>
493-8402,bartender,aunt,1.6,1.2,1,A,A,True,<answer>A</answer>
4895-4553,Ignore,bring,1.0,0.0,1,A,B,False,<answer>B</answer>
4895-6606,Ignore,pandering,1.0,0.4,1,A,B,False,<answer>B</answer>
4553-6606,bring,pandering,0.0,0.4,2,B,B,True,<answer>B</answer>
3488-12299,bowel,casino,1.0,2.2,2,B,B,True,<answer>B</answer>
3488-1686,bowel,head,1.0,2.0,2,B,A,False,<answer>A</answer>
12299-1686,casino,head,2.2,2.0,1,A,A,True,<answer>A</answer>
787-2147,Brick,vacation,0.0,1.8,2,B,B,True,<answer>B</answer>
787-4621,Brick,pardon,0.0,0.4,2,B,B,True,<answer>B</answer>
2147-4621,vacation,pardon,1.8,0.4,1,A,B,False,<answer>B</answer>
9337-553,Vaccine,yodeler,1.4,0.8,1,A,B,False,<answer>B</answer>
9337-8346,Vaccine,bedding,1.4,1.0,1,A,B,False,<answer>B</answer>
553-8346,yodeler,bedding,0.8,1.0,2,B,B,True,<answer>B</answer>
2170-11569,implode,cumberbunds,1.0,0.8,1,A,B,False,<answer>B</answer>
2170-12284,implode,pillows,1.0,1.4,2,B,B,True,<answer>B</answer>
11569-12284,cumberbunds,pillows,0.8,1.4,2,B,B,True,<answer>B</answer>
12115-11125,butler,visits,0.4,0.2,1,A,B,False,<answer>B</answer>
11125-12432,visits,tantrum,0.2,0.4,2,B,B,True,<answer>B</answer>
1710-10114,stitchery,pancakes,0.4,0.6,2,B,B,True,<answer>B</answer>
1710-794,stitchery,cow,0.4,0.6,2,B,A,False,<answer>A</answer>
8360-13663,Secret,daughter,1.0,0.6,1,A,B,False,<answer>B</answer>
8360-7602,Secret,text,1.0,1.2,2,B,B,True,<answer>B</answer>
13663-7602,daughter,text,0.6,1.2,2,B,B,True,<answer>B</answer>
11496-8508,robots,chairs,1.2,0.2,1,A,B,False,<answer>B</answer>
11496-7632,robots,Child,1.2,0.0,1,A,B,False,<answer>B</answer>
8508-7632,chairs,Child,0.2,0.0,1,A,B,False,<answer>B</answer>
14834-13424,Student,shark,0.0,0.2,2,B,B,True,<answer>B</answer>
14834-13838,Student,progress,0.0,0.2,2,B,A,False,<answer>A</answer>
386-4532,prank,kingdom,1.6,0.4,1,A,B,False,<answer>B</answer>
386-14442,prank,annex,1.6,0.2,1,A,B,False,<answer>B</answer>
4532-14442,kingdom,annex,0.4,0.2,1,A,A,True,<answer>A</answer>
9710-7043,helping,vodka,1.0,0.4,1,A,B,False,<answer>B</answer>
7043-7962,vodka,rapper,0.4,1.0,2,B,B,True,<answer>B</answer>
2359-10627,flushing,Shark,1.2,0.8,1,A,A,True,<answer>A</answer>
2359-3073,flushing,wedding,1.2,1.4,2,B,A,False,<answer>A</answer>
10627-3073,Shark,wedding,0.8,1.4,2,B,B,True,<answer>B</answer>
8158-2569,obesity,Boxer,0.2,1.2,2,B,B,True,<answer>B</answer>
8158-13309,obesity,pencil,0.2,0.8,2,B,B,True,<answer>B</answer>
2569-13309,Boxer,pencil,1.2,0.8,1,A,B,False,<answer>B</answer>
13656-1706,start,keep,1.2,1.6,2,B,B,True,<answer>B</answer>
13656-7156,start,best,1.2,2.0,2,B,B,True,<answer>B</answer>
1706-7156,keep,best,1.6,2.0,2,B,B,True,<answer>B</answer>
416-10304,hoedown,politicians,1.6,0.4,1,A,B,False,<answer>B</answer>
416-3902,hoedown,parties,1.6,1.2,1,A,B,False,<answer>B</answer>
10304-3902,politicians,parties,0.4,1.2,2,B,B,True,<answer>B</answer>
9840-11965,puppies,hug,0.8,1.0,2,B,B,True,<answer>B</answer>
9840-7990,puppies,kick,0.8,1.8,2,B,B,True,<answer>B</answer>
11965-7990,hug,kick,1.0,1.8,2,B,B,True,<answer>B</answer>
74-15074,music,bathing,0.4,2.2,2,B,B,True,<answer>B</answer>
74-1356,music,licking,0.4,1.4,2,B,B,True,<answer>B</answer>
15074-1356,bathing,licking,2.2,1.4,1,A,B,False,<answer>B</answer>
1414-6110,murder,euthanize,2.0,1.4,1,A,B,False,<answer>B</answer>
1414-11879,murder,Kill,2.0,2.4,2,B,B,True,<answer>B</answer>
6110-11879,euthanize,Kill,1.4,2.4,2,B,B,True,<answer>B</answer>
3196-65,Perverts,rolling,0.8,1.4,2,B,B,True,<answer>B</answer>
3196-4225,Perverts,cooler,0.8,0.4,1,A,B,False,<answer>B</answer>
65-4225,rolling,cooler,1.4,0.4,1,A,B,False,<answer>B</answer>
10382-13562,crickets,screech,1.6,2.0,2,B,B,True,<answer>B</answer>
10382-330,crickets,son,1.6,0.4,1,A,A,True,<answer>A</answer>
13562-330,screech,son,2.0,0.4,1,A,B,False,<answer>B</answer>
10006-11009,rugs,blankets,1.4,0.4,1,A,B,False,<answer>B</answer>
12268-1657,Cancellation,turtle,0.0,1.6,2,B,B,True,<answer>B</answer>
12268-14777,Cancellation,peach,0.0,0.4,2,B,B,True,<answer>B</answer>
1657-14777,turtle,peach,1.6,0.4,1,A,B,False,<answer>B</answer>
9084-8988,wigs,racism,0.6,0.4,1,A,B,False,<answer>B</answer>
9084-9309,wigs,hamburger,0.6,1.4,2,B,B,True,<answer>B</answer>
8988-9309,racism,hamburger,0.4,1.4,2,B,B,True,<answer>B</answer>
13822-8989,balloons,Passed,1.0,0.8,1,A,B,False,<answer>B</answer>
13822-8433,balloons,Pancakes,1.0,1.8,2,B,B,True,<answer>B</answer>
8989-8433,Passed,Pancakes,0.8,1.8,2,B,B,True,<answer>B</answer>
7967-5935,shopping,grocery,0.4,0.8,2,B,B,True,<answer>B</answer>
6710-5935,Chart,grocery,0.4,0.8,2,B,B,True,<answer>B</answer>
1368-11871,Coddled,art,1.4,1.0,1,A,B,False,<answer>B</answer>
1368-10764,Coddled,disguised,1.4,0.4,1,A,B,False,<answer>B</answer>
11871-10764,art,disguised,1.0,0.4,1,A,B,False,<answer>B</answer>
14157-12686,Supported,Ambiguity,0.4,1.2,2,B,B,True,<answer>B</answer>
14157-5642,Supported,dysfunction,0.4,2.0,2,B,B,True,<answer>B</answer>
12686-5642,Ambiguity,dysfunction,1.2,2.0,2,B,A,False,<answer>A</answer>
4280-6345,Elk,Dominoes,0.8,1.8,2,B,B,True,<answer>B</answer>
4280-14813,Elk,dumplings,0.8,1.4,2,B,B,True,<answer>B</answer>
6345-14813,Dominoes,dumplings,1.8,1.4,1,A,B,False,<answer>B</answer>
13815-5304,comedic,cow,0.8,1.2,2,B,A,False,<answer>A</answer>
5304-10375,cow,barbecue,1.2,0.8,1,A,B,False,<answer>B</answer>
1524-1407,cheap,egging,0.8,2.0,2,B,B,True,<answer>B</answer>
1524-14716,cheap,visit,0.8,1.8,2,B,B,True,<answer>B</answer>
1407-14716,egging,visit,2.0,1.8,1,A,A,True,<answer>A</answer>
5646-13920,goat,bazooka,1.2,0.6,1,A,B,False,<answer>B</answer>
5646-8525,goat,fired,1.2,0.2,1,A,A,True,<answer>A</answer>
13920-8525,bazooka,fired,0.6,0.2,1,A,A,True,<answer>A</answer>
13918-103,orgy,bakery,1.8,1.2,1,A,B,False,<answer>B</answer>
13918-1203,orgy,Space,1.8,0.0,1,A,A,True,<answer>A</answer>
103-1203,bakery,Space,1.2,0.0,1,A,B,False,<answer>B</answer>
4688-11346,scribble,vacation,1.4,0.8,1,A,B,False,<answer>B</answer>
4688-9478,scribble,diarrhea,1.4,1.0,1,A,B,False,<answer>B</answer>
11346-9478,vacation,diarrhea,0.8,1.0,2,B,B,True,<answer>B</answer>
8918-6315,ban,Enjoy,1.8,1.0,1,A,B,False,<answer>B</answer>
8918-14097,ban,deodorant,1.8,1.2,1,A,B,False,<answer>B</answer>
6315-14097,Enjoy,deodorant,1.0,1.2,2,B,B,True,<answer>B</answer>
10034-8929,book,cover,0.2,1.4,2,B,B,True,<answer>B</answer>
10034-11643,book,hills,0.2,2.0,2,B,B,True,<answer>B</answer>
8929-11643,cover,hills,1.4,2.0,2,B,B,True,<answer>B</answer>
569-7702,actor,bill,1.2,1.0,1,A,B,False,<answer>B</answer>
569-5086,actor,Twitter,1.2,1.4,2,B,B,True,<answer>B</answer>
7702-5086,bill,Twitter,1.0,1.4,2,B,B,True,<answer>B</answer>
6913-10866,Barber,sitting,0.8,1.4,2,B,B,True,<answer>B</answer>
6913-8518,Barber,leans,0.8,1.0,2,B,A,False,<answer>A</answer>
10866-8518,sitting,leans,1.4,1.0,1,A,B,False,<answer>B</answer>
10405-5822,Forgot,Book,1.0,1.4,2,B,B,True,<answer>B</answer>
10405-9766,Forgot,Every,1.0,1.2,2,B,B,True,<answer>B</answer>
5822-9766,Book,Every,1.4,1.2,1,A,A,True,<answer>A</answer>
7661-332,Chimps,coverage,1.2,0.2,1,A,A,True,<answer>A</answer>
7514-332,caveman,coverage,1.2,0.2,1,A,A,True,<answer>A</answer>
2685-5267,hug,Moan,0.8,1.0,2,B,B,True,<answer>B</answer>
2685-4585,hug,Raffle,0.8,1.0,2,B,B,True,<answer>B</answer>
6544-14891,axe,impeachment,1.0,0.8,1,A,B,False,<answer>B</answer>
14891-14509,impeachment,duck,0.8,1.0,2,B,B,True,<answer>B</answer>
1580-15076,kiss,hug,1.8,1.5,1,A,B,False,<answer>B</answer>
13009-7279,Resurrection,Redskins,1.2,0.0,1,A,B,False,<answer>B</answer>
7279-5475,Redskins,exorcism,0.0,1.2,2,B,B,True,<answer>B</answer>
7129-7134,tan,hair,1.4,1.2,1,A,B,False,<answer>B</answer>
7129-1849,tan,nails,1.4,1.2,1,A,B,False,<answer>B</answer>
13845-4146,buffet,jackets,1.6,0.4,1,A,B,False,<answer>B</answer>
13845-9161,buffet,greed,1.6,1.0,1,A,A,True,<answer>A</answer>
4146-9161,jackets,greed,0.4,1.0,2,B,A,False,<answer>A</answer>
11248-2792,obese,eyeglasses,1.0,0.6,1,A,A,True,<answer>A</answer>
11248-8322,obese,turkey,1.0,1.2,2,B,B,True,<answer>B</answer>
2792-8322,eyeglasses,turkey,0.6,1.2,2,B,B,True,<answer>B</answer>
5266-4629,paint,divorces,0.6,0.2,1,A,B,False,<answer>B</answer>
1866-12533,Date,species,0.6,0.0,1,A,B,False,<answer>B</answer>
14025-12533,dolphin,species,0.6,0.0,1,A,B,False,<answer>B</answer>
11203-14000,mothers,cat,1.0,0.4,1,A,B,False,<answer>B</answer>
11203-13098,mothers,women,1.0,0.6,1,A,B,False,<answer>B</answer>
14000-13098,cat,women,0.4,0.6,2,B,B,True,<answer>B</answer>
3433-11999,Penguin,Fly,1.0,1.4,2,B,A,False,<answer>A</answer>
8370-11783,open,Heaven,0.2,1.2,2,B,B,True,<answer>B</answer>
8370-4742,open,purses,0.2,1.0,2,B,B,True,<answer>B</answer>
11783-4742,Heaven,purses,1.2,1.0,1,A,B,False,<answer>B</answer>
1752-14002,Singing,opposing,0.8,0.6,1,A,B,False,<answer>B</answer>
14002-13036,opposing,Dance,0.6,0.8,2,B,B,True,<answer>B</answer>
12499-13354,squirrels,sauce,1.6,2.0,2,B,B,True,<answer>B</answer>
13354-13402,sauce,dressing,2.0,1.6,1,A,B,False,<answer>B</answer>
4711-972,pebbles,skaters,0.2,0.6,2,B,B,True,<answer>B</answer>
4711-13963,pebbles,clowns,0.2,1.0,2,B,B,True,<answer>B</answer>
972-13963,skaters,clowns,0.6,1.0,2,B,B,True,<answer>B</answer>
4515-11615,mannequin,hindquarter,1.6,0.8,1,A,B,False,<answer>B</answer>
4515-7925,mannequin,rivalry,1.6,1.0,1,A,B,False,<answer>B</answer>
11615-7925,hindquarter,rivalry,0.8,1.0,2,B,B,True,<answer>B</answer>
8441-8251,Building,birthday,1.2,1.4,2,B,B,True,<answer>B</answer>
8441-3815,Building,dance,1.2,1.6,2,B,B,True,<answer>B</answer>
8251-3815,birthday,dance,1.4,1.6,2,B,B,True,<answer>B</answer>
6855-10871,stole,pets,0.2,1.0,2,B,B,True,<answer>B</answer>
6855-9788,stole,scolded,0.2,0.4,2,B,A,False,<answer>A</answer>
10871-9788,pets,scolded,1.0,0.4,1,A,B,False,<answer>B</answer>
12778-13341,shrimp,ties,1.2,0.6,1,A,B,False,<answer>B</answer>
12778-11634,shrimp,rain,1.2,0.4,1,A,B,False,<answer>B</answer>
13341-11634,ties,rain,0.6,0.4,1,A,B,False,<answer>B</answer>
2009-10137,Takeout,cats,2.2,1.0,1,A,B,False,<answer>B</answer>
2009-12593,Takeout,movie,2.2,0.2,1,A,B,False,<answer>B</answer>
10137-12593,cats,movie,1.0,0.2,1,A,B,False,<answer>B</answer>
2964-9290,votes,snow,0.2,0.8,2,B,B,True,<answer>B</answer>
2964-9978,votes,whining,0.2,1.4,2,B,B,True,<answer>B</answer>
9290-9978,snow,whining,0.8,1.4,2,B,B,True,<answer>B</answer>
9548-4427,movies,Bumblebee,0.8,0.4,1,A,A,True,<answer>A</answer>
9548-1447,movies,dance,0.8,1.6,2,B,A,False,<answer>A</answer>
4427-1447,Bumblebee,dance,0.4,1.6,2,B,B,True,<answer>B</answer>
12316-6989,Toucan,ham,0.2,0.6,2,B,B,True,<answer>B</answer>
6989-13289,ham,Armadillo,0.6,0.2,1,A,B,False,<answer>B</answer>
12884-12896,retail,television,0.4,0.0,1,A,B,False,<answer>B</answer>
12884-13935,retail,corner,0.4,1.6,2,B,B,True,<answer>B</answer>
12896-13935,television,corner,0.0,1.6,2,B,B,True,<answer>B</answer>
9489-14048,cake,Paper,1.8,1.2,1,A,B,False,<answer>B</answer>
9489-13126,cake,Banger,1.8,0.8,1,A,B,False,<answer>B</answer>
14048-13126,Paper,Banger,1.2,0.8,1,A,B,False,<answer>B</answer>
11090-3955,amphibians,sells,1.2,0.8,1,A,B,False,<answer>B</answer>
11090-12082,amphibians,crocheting,1.2,1.6,2,B,B,True,<answer>B</answer>
3955-12082,sells,crocheting,0.8,1.6,2,B,B,True,<answer>B</answer>
31-737,smart,cuddles,0.6,1.4,2,B,B,True,<answer>B</answer>
31-3477,smart,informed,0.6,0.8,2,B,B,True,<answer>B</answer>
737-3477,cuddles,informed,1.4,0.8,1,A,B,False,<answer>B</answer>
1700-9989,foggy,hose,0.2,0.0,1,A,B,False,<answer>B</answer>
1700-4830,foggy,Future,0.2,0.4,2,B,B,True,<answer>B</answer>
9989-4830,hose,Future,0.0,0.4,2,B,A,False,<answer>A</answer>
11759-10366,bees,stress,1.6,0.8,1,A,A,True,<answer>A</answer>
11759-2096,bees,malls,1.6,0.6,1,A,B,False,<answer>B</answer>
10366-2096,stress,malls,0.8,0.6,1,A,B,False,<answer>B</answer>
13046-671,muffler,stereo,0.6,1.4,2,B,A,False,<answer>A</answer>
13046-14989,muffler,laundromat,0.6,1.6,2,B,B,True,<answer>B</answer>
671-14989,stereo,laundromat,1.4,1.6,2,B,B,True,<answer>B</answer>
14199-6819,hockey,heads,1.0,0.4,1,A,B,False,<answer>B</answer>
14199-7927,hockey,dances,1.0,1.6,2,B,B,True,<answer>B</answer>
6819-7927,heads,dances,0.4,1.6,2,B,B,True,<answer>B</answer>
8111-13921,thaw,trailers,1.0,0.4,1,A,B,False,<answer>B</answer>
7257-13921,popsicle,trailers,1.0,0.4,1,A,B,False,<answer>B</answer>
11729-2103,camels,slaves,1.4,1.0,1,A,B,False,<answer>B</answer>
11729-4917,camels,monkeys,1.4,1.2,1,A,B,False,<answer>B</answer>
2103-4917,slaves,monkeys,1.0,1.2,2,B,B,True,<answer>B</answer>
9805-12514,fairy,bee,1.8,0.2,1,A,B,False,<answer>B</answer>
9805-14283,fairy,dance,1.8,0.4,1,A,B,False,<answer>B</answer>
12514-14283,bee,dance,0.2,0.4,2,B,B,True,<answer>B</answer>
11876-1444,tennis,Pistol,1.4,2.0,2,B,B,True,<answer>B</answer>
11876-11536,tennis,Dreams,1.4,0.6,1,A,B,False,<answer>B</answer>
1444-11536,Pistol,Dreams,2.0,0.6,1,A,B,False,<answer>B</answer>
8657-1362,skating,destroy,0.8,0.2,1,A,B,False,<answer>B</answer>
8657-771,skating,continent,0.8,0.6,1,A,B,False,<answer>B</answer>
1362-771,destroy,continent,0.2,0.6,2,B,B,True,<answer>B</answer>
12561-5688,use,eat,2.5,2.0,1,A,B,False,<answer>B</answer>
7919-13948,kilts,scones,1.4,0.6,1,A,B,False,<answer>B</answer>
7919-11952,kilts,babies,1.4,1.6,2,B,B,True,<answer>B</answer>
13948-11952,scones,babies,0.6,1.6,2,B,B,True,<answer>B</answer>
13668-5396,Ineptitude,dictator,1.4,1.2,1,A,B,False,<answer>B</answer>
9364-5396,Chimpanzee,dictator,1.4,1.2,1,A,B,False,<answer>B</answer>
12948-3796,creator,alien,1.2,2.2,2,B,B,True,<answer>B</answer>
12948-2501,creator,alley,1.2,0.4,1,A,B,False,<answer>B</answer>
3796-2501,alien,alley,2.2,0.4,1,A,B,False,<answer>B</answer>
9532-14024,toothpaste,intelligence,2.8,1.4,1,A,A,True,<answer>A</answer>
9532-14096,toothpaste,height,2.8,0.8,1,A,B,False,<answer>B</answer>
14024-14096,intelligence,height,1.4,0.8,1,A,B,False,<answer>B</answer>
4308-2780,fudge,ourselves,0.6,0.8,2,B,B,True,<answer>B</answer>
4308-3230,fudge,distract,0.6,1.0,2,B,B,True,<answer>B</answer>
2780-3230,ourselves,distract,0.8,1.0,2,B,B,True,<answer>B</answer>
6084-2654,police,Santa,0.0,2.6,2,B,B,True,<answer>B</answer>
6084-8662,police,dressing,0.0,0.6,2,B,B,True,<answer>B</answer>
2654-8662,Santa,dressing,2.6,0.6,1,A,B,False,<answer>B</answer>
3921-2403,mucus,possum,1.8,0.4,1,A,B,False,<answer>B</answer>
3921-2721,mucus,voter,1.8,0.4,1,A,B,False,<answer>B</answer>
2461-8234,waves,dream,0.4,1.2,2,B,B,True,<answer>B</answer>
2461-3217,waves,peach,0.4,0.6,2,B,B,True,<answer>B</answer>
8234-3217,dream,peach,1.2,0.6,1,A,B,False,<answer>B</answer>
1269-14278,pretend,mime,0.0,1.6,2,B,B,True,<answer>B</answer>
1269-8570,pretend,eat,0.0,1.6,2,B,B,True,<answer>B</answer>
992-2175,environment,poor,1.2,0.4,1,A,B,False,<answer>B</answer>
8422-2175,people,poor,1.2,0.4,1,A,B,False,<answer>B</answer>
6361-11339,baboon,squirrel,2.2,1.8,1,A,A,True,<answer>A</answer>
7358-11339,toddler,squirrel,2.2,1.8,1,A,B,False,<answer>B</answer>
12334-10760,Donkeys,candy,2.0,1.0,1,A,B,False,<answer>B</answer>
12334-13655,Donkeys,swallowing,2.0,1.4,1,A,B,False,<answer>B</answer>
10760-13655,candy,swallowing,1.0,1.4,2,B,B,True,<answer>B</answer>
12393-13148,Soldiers,pillows,0.6,0.4,1,A,B,False,<answer>B</answer>
12393-8977,Soldiers,bedtime,0.6,1.0,2,B,B,True,<answer>B</answer>
13148-8977,pillows,bedtime,0.4,1.0,2,B,B,True,<answer>B</answer>
976-3802,date,wrote,0.8,0.2,1,A,B,False,<answer>B</answer>
976-11692,date,wedding,0.8,1.0,2,B,B,True,<answer>B</answer>
3802-11692,wrote,wedding,0.2,1.0,2,B,B,True,<answer>B</answer>
3876-1081,bodyguards,Social,2.0,0.6,1,A,B,False,<answer>B</answer>
3876-3284,bodyguards,hecklers,2.0,0.8,1,A,B,False,<answer>B</answer>
1081-3284,Social,hecklers,0.6,0.8,2,B,B,True,<answer>B</answer>
3260-2970,monocle,disagreement,1.0,0.4,1,A,B,False,<answer>B</answer>
3260-13958,monocle,Preschoolers,1.0,1.2,2,B,B,True,<answer>B</answer>
2970-13958,disagreement,Preschoolers,0.4,1.2,2,B,B,True,<answer>B</answer>
12074-7501,monkeys,millennia,1.8,1.2,1,A,B,False,<answer>B</answer>
12074-6218,monkeys,seconds,1.8,0.2,1,A,B,False,<answer>B</answer>
7501-6218,millennia,seconds,1.2,0.2,1,A,B,False,<answer>B</answer>
6729-13979,Edges,Cheddar,0.8,1.2,2,B,B,True,<answer>B</answer>
6729-846,Edges,Burn,0.8,1.6,2,B,B,True,<answer>B</answer>
13979-846,Cheddar,Burn,1.2,1.6,2,B,B,True,<answer>B</answer>
2640-6728,reunion,festival,0.6,0.4,1,A,B,False,<answer>B</answer>
2640-12776,reunion,party,0.6,1.2,2,B,B,True,<answer>B</answer>
6728-12776,festival,party,0.4,1.2,2,B,B,True,<answer>B</answer>
3171-13385,lasagna,lying,0.8,0.4,1,A,B,False,<answer>B</answer>
3171-5432,lasagna,heartburn,0.8,1.2,2,B,B,True,<answer>B</answer>
13385-5432,lying,heartburn,0.4,1.2,2,B,B,True,<answer>B</answer>
5928-2287,birds,currency,0.4,0.0,1,A,B,False,<answer>B</answer>
5928-6271,birds,Bake,0.4,0.8,2,B,B,True,<answer>B</answer>
2287-6271,currency,Bake,0.0,0.8,2,B,B,True,<answer>B</answer>
11563-10036,sails,race,0.4,1.4,2,B,B,True,<answer>B</answer>
11563-10083,sails,force,0.4,0.2,1,A,B,False,<answer>B</answer>
10036-10083,race,force,1.4,0.2,1,A,B,False,<answer>B</answer>
215-10123,praises,applauds,0.6,0.4,1,A,B,False,<answer>B</answer>
10123-14534,applauds,entertains,0.4,0.6,2,B,A,False,<answer>A</answer>
14227-2058,Penises,dogs,1.4,0.4,1,A,B,False,<answer>B</answer>
14227-13521,Penises,box,1.4,1.0,1,A,A,True,<answer>A</answer>
2058-13521,dogs,box,0.4,1.0,2,B,B,True,<answer>B</answer>
9126-5163,sign,biscuit,0.8,0.4,1,A,B,False,<answer>B</answer>
3272-5163,storylines,biscuit,0.8,0.4,1,A,B,False,<answer>B</answer>
1536-1647,saute,serves,1.4,0.0,1,A,A,True,<answer>A</answer>
1647-6594,serves,kiss,0.0,1.4,2,B,B,True,<answer>B</answer>
1507-4759,hairbrush,nun,1.4,1.2,1,A,B,False,<answer>B</answer>
11779-6515,sunburns,commercial,1.0,0.6,1,A,B,False,<answer>B</answer>
11779-9092,sunburns,trampoline,1.0,0.4,1,A,B,False,<answer>B</answer>
6515-9092,commercial,trampoline,0.6,0.4,1,A,B,False,<answer>B</answer>
7085-14197,sing,bullfight,0.6,0.8,2,B,B,True,<answer>B</answer>
7085-3026,sing,juggle,0.6,1.0,2,B,B,True,<answer>B</answer>
14197-3026,bullfight,juggle,0.8,1.0,2,B,A,False,<answer>A</answer>
14217-1630,payoff,Management,0.8,0.4,1,A,B,False,<answer>B</answer>
14217-1158,payoff,bribes,0.8,1.4,2,B,B,True,<answer>B</answer>
1630-1158,Management,bribes,0.4,1.4,2,B,B,True,<answer>B</answer>
7297-5973,fiend,wardrobe,1.0,1.8,2,B,B,True,<answer>B</answer>
7297-11521,fiend,imagines,1.0,1.6,2,B,B,True,<answer>B</answer>
5973-11521,wardrobe,imagines,1.8,1.6,1,A,A,True,<answer>A</answer>
6845-7456,licked,clowned,0.4,0.8,2,B,B,True,<answer>B</answer>
6845-9861,licked,fabricating,0.4,1.4,2,B,B,True,<answer>B</answer>
7456-9861,clowned,fabricating,0.8,1.4,2,B,B,True,<answer>B</answer>
15001-4715,burp,prize,1.2,1.4,2,B,B,True,<answer>B</answer>
15001-6501,burp,spank,1.2,0.4,1,A,B,False,<answer>B</answer>
4715-6501,prize,spank,1.4,0.4,1,A,B,False,<answer>B</answer>
3085-11230,sinks,decor,0.4,1.8,2,B,A,False,<answer>A</answer>
3085-6376,sinks,potty,0.4,1.2,2,B,B,True,<answer>B</answer>
11230-6376,decor,potty,1.8,1.2,1,A,B,False,<answer>B</answer>
2217-3728,grope,Date,1.6,1.4,1,A,A,True,<answer>A</answer>
3728-7832,Date,seduce,1.4,1.6,2,B,B,True,<answer>B</answer>
5528-9748,Boyfriend,praised,1.6,0.8,1,A,B,False,<answer>B</answer>
5528-14639,Boyfriend,himself,1.6,2.0,2,B,A,False,<answer>A</answer>
9748-14639,praised,himself,0.8,2.0,2,B,B,True,<answer>B</answer>
1312-1055,napkin,ink,1.4,0.4,1,A,B,False,<answer>B</answer>
1055-10369,ink,hair,0.4,1.4,2,B,B,True,<answer>B</answer>
7498-12145,mother,guards,0.8,0.6,1,A,B,False,<answer>B</answer>
7498-8864,mother,racial,0.8,0.2,1,A,B,False,<answer>B</answer>
12145-8864,guards,racial,0.6,0.2,1,A,B,False,<answer>B</answer>
4990-8141,penguin,confetti,0.6,1.0,2,B,B,True,<answer>B</answer>
8792-8141,dog,confetti,0.6,1.0,2,B,A,False,<answer>A</answer>
6009-13347,transplant,stripper,1.0,0.8,1,A,B,False,<answer>B</answer>
13347-4975,stripper,bus,0.8,1.0,2,B,B,True,<answer>B</answer>
13277-5727,Desks,Babies,0.2,1.2,2,B,B,True,<answer>B</answer>
13277-13113,Desks,Clown,0.2,1.6,2,B,B,True,<answer>B</answer>
