id_a,id_b,text_a,text_b,rating_a,rating_b,expected
100,105,Q: Whats the difference between greeting a Queen and greeting the President of the United  States?  A: You only have to get on one knee to greet the queen.,"A couple of hunters are out in the woods in the deep south when one of them falls to the ground. He doesn't seem to be breathing, and his eyes are rolled back in his head.The other guy whips out his cell phone and calls 911. He gasps to the operator, """"My friend is dead! What can I do?"""" The operator, in a calm and soothing voice, says, """"Alright, take it easy. I can help. First, let's make sure he's dead."""" There is silence, and then a gun shot is heard.The hunter comes back on the line. """"Okay. Now what??",1.0409,3.6604,B
61,13,"During a recent publicity outing, Hillary sneaked off to visit a fortune teller of some local repute.  In a dark and hazy room, peering into a crystal ball, the mystic delivered grave news. """"There's no easy way to say this, so I'll just be blunt: Prepare yourself to be a widow.  Your husband will die a violent and horrible death this year."""" Visibly shaken, Hillary stared at the woman's lined face, then at  the single flickering candle, then down at her hands.  She took a few  deep breaths to compose herself.  She simply had to know.  She met the fortune teller's gaze, steadied her voice, and asked her question. """"Will I be acquitted?","They asked the Japanese visitor if they have elections in his country.   """"Every Morning"""" he answers.",1.8912,-0.6712,A
20,73,What's the difference between a MacIntosh and an Etch-A-Sketch?   You don't have to shake the Mac to clear the screen.,"Q: What is the difference between George  Washington, Richard Nixon, and Bill Clinton?  A: Washington couldn't tell a lie, Nixon couldn't   tell the truth, and Clinton doesn't know the difference.",-0.7028,1.7547,B
68,41,"A man piloting a hot air balloon discovers he has wandered off course and is hopelessly lost. He descends to a lower altitude and locates a man down on the ground. He lowers the balloon further and shouts """"Excuse me, can you tell me where I am?""""  The man below says: """"Yes, you're in a hot air balloon, about 30 feet above this field.""""  """"You must work in Information Technology,"""" says the balloonist.  """"Yes I do,"""" replies the man. """"And how did you know that?""""  """"Well,"""" says the balloonist, """"what you told me is technically correct, but of no use to anyone.""""  The man below says, """"You must work in management.""""  """"I do,"""" replies the balloonist, """"how did you know?""""  """"Well,"""" says the man, """"you don't know where you are, or where you're going, but you expect my immediate help. You're in the same position you were before we met, but now it's my fault!","What does an atheist say during an orgasm? """"Oh Darwin! Oh Darwin!...",3.2979,0.1034,A
64,132,What is the rallying cry of the International Dyslexic Pride movement? Dyslexics Untie!,"Mickey Mouse is having a nasty divorce with Minnie Mouse. Mickey spoke to the judge about the separation.""""I'm sorry Mickey, but I can't legally separate you two on the grounds that Minnie is mentally insane..."""" Mickey replied, """"I didn't say she was mentally insane, I said that she's fucking Goofy!",-0.0642,3.2287,B
22,5,"A duck walks into a pharmacy and asks for a condom. The pharmacist says """"Would you like me to stick that on your bill?"""" The duck says:  """"What kind of duck do you think I am!","Q.	What's O. J. Simpson's Internet address?  A.	Slash, slash, backslash, slash, slash, escape.",1.2674,-2.0346,A
85,65,Q: How many Presidents does it take to screw in a light bulb?  A: It depends upon your definition of screwing a light bulb.,"Two Rednecks were seated at the end of a bar when a young lady seated a few stools up began to choke on a piece of hamburger.  She was turning blue and obviously in serious respiratory distress. One said to the other, """"That gal there is having a bad time!""""  The other agreed and said """"Think we should go help?""""  """"You bet,"""" said the first,and with that, he ran over and said, """"Can you breathe??""""  She shook her head no.  He said, """"Can you speak??""""  She again shook her head no. With that, he pulled up her skirt and licked her on the butt. She was so shocked, she coughed up the obstruction and began to breathe-with great relief. The redneck walked back to his friend and said, """"Funny how that hind lick maneuver always works.",0.2626,2.5719,B
66,19,"A lawyer opened the door of his BMW, when suddenly a car came along and hit the door, ripping it off completely.  When the police arrived at the scene, the lawyer was complaining bitterly about the damage to his precious BMW.   """"Officer, look what they've done to my Beeeeemer!!!"""", he whined.   """"You lawyers are so materialistic, you make me sick!!!""""  retorted the officer.  """"You're so worried about your stupid BMW, that you didn't even notice that your left arm was ripped off!!!""""   """"Oh my gaaaad..."""", replied the lawyer, finally noticing the bloody left shoulder where his arm once was.  """"Where's my Rolex???!!!!","Q: If a person who speaks three languages is called """"tri-lingual,"""" and a person who speaks two languages is called """"bi-lingual,"""" what do call a person who only speaks one language?  A: American!",2.8104,0.7849,A
123,72,"When most people claim to be """"killing time"""", it's only an expression. When Chuck Norris kills time, the minutes actually cease to exist.","On the first day of college, the Dean addressed the students, pointing out some of the rules:  """"The female dormitory will be out-of-bounds for all male students and the male dormitory to the female students. Anybody caught breaking this rule will be finded $20 the first time."""" He continued, """"Anybody  caught breaking this rule the second time will be fined $60. Being caught a third time will cost you a fine of $180. Are there any questions ?""""  At this point, a male student in the crowd inquired: """"How much for a season pass ?",-0.2732,3.4274,B
56,57,"A man and Cindy Crawford get stranded on a desert island.  After a couple of days they fall in love and start sleeping together.  Time pass the man seems frustrated, Cindy asks if there is anything she can do?  He says there is one thing, """"Could you put on this baseball cap and go to the other side of the island and answer me when I call you Bob?""""  She agrees.  Next day he is walking on the other side of the island, runs into her and says """"Hi Bob!""""   She says """"Hello, what's up?""""   He replies: """"Bob you won't believe it: I've been sleeping with Cindy Crawford for the past two weeks!!!!",Why are there so many Jones's in the phone book? Because they all have phones.,2.4623,-0.3931,A
141,59,Jack Bauer can get McDonald's breakfast after 10:30.,"The Chukcha (Russian Eskimo) phones up the Russian Parliament Building.   A guard answers.  Chukcha:  """"What is required to become Parliament member?"""" Guard:  """"What are you, an idiot?"""" Chukcha:  """"Is it required?",-2.7388,1.2802,B
119,79,"One day the first grade teacher was reading the story of the Three Little Pigs to her class. She came to the part of the story where the first pig was trying to accumulate the building materials for his home. She read, """"...and so the pig went up to the man with the wheelbarrow full of straw and said, 'Pardon me sir, but may I have some of that straw to build my house?'"""" The teacher paused then asked the class, """"And what do you think that man said?"""" One little boy raised his hand and said, """"I know...he said, 'Holy Shit! A talking pig!'","Q: Ever wonder why the IRS calls it Form 1040?  A: Because for every $50 that you earn, you get 10 and they get 40.",2.7341,0.3077,A
